HS 1996 Product Code,HS 1996 Product Description,CPC Product Code,CPC Product Description
880110,Gliders and hang gliders,49611,Gliders and hang gliders
880190,Other,49612,Balloons and dirigibles; other non- powered aircraft
880211,"Helicopters :-- Of an unladen weight not exceeding 2,000 kg",49621,Helicopters
880212,"Helicopters :-- Of an unladen weight exceeding 2,000 kg",49621,Helicopters
880220,"Aeroplanes and other aircraft, of an unladen weight not exceeding 2,000 kg",49622,"Aeroplanes and other powered aircraft, of an unladen weight not exceeding 2000 kg"
880230,"Aeroplanes and other aircraft, of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg",49623,Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg
880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg",49623,Aeroplanes and other powered aircraft of an unladen weight exceeding 2000 kg
880260,Spacecraft (including satellites) and suborbital and spacecraft launch vehicles,4963,Spacecraft and spacecraft launch vehicles
880310,Propellers and rotors and parts thereof,4964,Parts of aircraft and spacecraft
880320,Under-carriages and parts thereof,4964,Parts of aircraft and spacecraft
880330,Other parts of aeroplanes or helicopters,4964,Parts of aircraft and spacecraft
880390,Other,4964,Parts of aircraft and spacecraft
880400,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto.,2717,Parachutes
880510,Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof,43134,Aircraft launching gear; deck-arrestor or similar gear; ground flying
880520,Ground flying trainers and parts thereof,43134,Aircraft launching gear; deck-arrestor or similar gear; ground flying
890110,"Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds",49311,"Cruise ships, excursion boats and similar vessels, principally designed"
890120,Tankers,49312,Tankers (ships)
890130,"Refrigerated vessels, other than those of subheading No. 8901.20",49313,"Refrigerated vessels (ships), except tankers"
890190,Other vessels for the transport of goods and other vessels for the transport of both persons and goods,49314,Other vessels for the transport of goods and other vessels for the transport of both persons and goods
890200,Fishing vessels; factory ships and other vessels for processing or preserving fishery products.,49315,Fishing vessels; factory ships and other vessels for processing or preserving fishery products
890310,Inflatable,4949,Other vessels for pleasure or sports; rowing boats and canoes
890391,"Other :-- Sailboats, with or without auxiliary motor",4941,"Sailboats (except inflatable), with or without auxiliary motor"
890392,"Other :-- Motorboats, other than outboard motorboats",4949,Other vessels for pleasure or sports; rowing boats and canoes
890399,Other,4949,Other vessels for pleasure or sports; rowing boats and canoes
890400,Tugs and pusher craft.,49316,Tugs and pusher craft
890510,Dredgers,49319,"Other vessels (including light- vessels, fire-floats, dredgers, floating"
890520,Floating or submersible drilling or production platforms,4932,Floating or submersible drilling or production platforms
890590,Other,49319,"Other vessels (including light- vessels, fire-floats, dredgers, floating"
890600,"Other vessels, including warships and lifeboats other than rowing boats.",49319,"Other vessels (including light- vessels, fire-floats, dredgers, floating"
890710,Inflatable rafts,4939,Other floating structures
890790,Other,4939,Other floating structures
890800,Vessels and other floating structures for breaking up.,3937,Vessels and other floating structures for breaking up
900110,"Optical fibres, optical fibre bundles and cables",48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900120,Sheets and plates of polarising material,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900130,Contact lenses,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900140,Spectacle lenses of glass,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900150,Spectacle lenses of other materials,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900190,Other,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900211,"Objective lenses :-- For cameras, projectors or photographic enlargers or reducers",48321,"Objective lenses for cameras, projectors or photographic enlargers or reducers"
900219,Objective lenses :-- Other,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900220,Filters,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900290,Other,48311,Optical fibres and optical fibre bundles; optical fibre cables (except those made up of individually
900311,Frames and mountings :-- Of plastics,48313,"Frames and mountings for spectacles, goggles or the like"
900319,Frames and mountings :-- Of other materials,48313,"Frames and mountings for spectacles, goggles or the like"
900390,Parts,48352,"Parts of frames and mountings for spectacles, goggles or the like"
900410,Sunglasses,48312,"Spectacles, goggles and the like, corrective, protective or other"
900490,Other,48312,"Spectacles, goggles and the like, corrective, protective or other"
900510,Binoculars,48314,"Binoculars, monoculars and other optical telescopes; other astronomical"
900580,Other instruments,48314,"Binoculars, monoculars and other optical telescopes; other astronomical"
900590,Parts and accessories (including mountings),48351,Parts and accessories for the goods of subclasses 48314 and 48315
900610,Cameras of a kind used for preparing printing plates or cylinders,48322,Photographic (including cinema- tographic) cameras
900620,"Cameras of a kind used for recording documents on microfilm, microfiche or other microforms",48322,Photographic (including cinema- tographic) cameras
900630,"Cameras specially designed for underwater use, for aerial survey or for medical or surgical examination of internal organs; comparison cameras for forensic or criminological purposes",48322,Photographic (including cinema- tographic) cameras
900640,Instant print cameras,48322,Photographic (including cinema- tographic) cameras
900651,"Other cameras :-- With a through-the-lens viewfinder (single lens reflex (SLR)), for roll film of a width not exceeding 35 mm",48322,Photographic (including cinema- tographic) cameras
900652,"Other cameras :-- Other, for roll film of a width less than 35 mm",48322,Photographic (including cinema- tographic) cameras
900653,"Other cameras :-- Other, for roll film of a width of 35 mm",48322,Photographic (including cinema- tographic) cameras
900659,Other cameras :-- Other,48322,Photographic (including cinema- tographic) cameras
900661,Photographic flashlight apparatus and flashbulbs :-- Discharge lamp (electronic) flashlight apparatus,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
900662,"Photographic flashlight apparatus and flashbulbs :-- Flashbulbs, flashcubes and the like",4652,"Photographic flashbulbs, flashcubes and the like"
900669,Photographic flashlight apparatus and flashbulbs :-- Other,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
900691,Parts and accessories :-- For cameras,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
900699,Parts and accessories :-- Other,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
900711,Cameras :-- For film of less than 16 mm width or for double-8 mm film,48322,Photographic (including cinema- tographic) cameras
900719,Cameras :-- Other,48322,Photographic (including cinema- tographic) cameras
900720,Projectors,48323,"Cinematographic projectors, slide projectors and other image projectors,"
900791,Parts and accessories :-- For cameras,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
900792,Parts and accessories :-- For projectors,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
900810,Slide projectors,48323,"Cinematographic projectors, slide projectors and other image projectors,"
900820,"Microfilm, microfiche or other microform readers, whether or not capable of producing copies",4833,"Microfilm, microfiche or other microform readers"
900830,Other image projectors,48323,"Cinematographic projectors, slide projectors and other image projectors,"
900840,Photographic (other than cinematographic) enlargers and reducers,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
900890,Parts and accessories,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
900911,Electrostatic photo-copying apparatus :-- Operating by reproducing the original image directly onto the copy (direct process),4514,Photo-copying apparatus incorporating an optical system or of the contact
900912,Electrostatic photo-copying apparatus :-- Operating by reproducing the original image via an intermediate onto the copy (indirect process),4514,Photo-copying apparatus incorporating an optical system or of the contact
900921,Other photo-copying apparatus :-- Incorporating an optical system,4514,Photo-copying apparatus incorporating an optical system or of the contact
900922,Other photo-copying apparatus :-- Of the contact type,4514,Photo-copying apparatus incorporating an optical system or of the contact
900930,Thermo-copying apparatus,4514,Photo-copying apparatus incorporating an optical system or of the contact
900990,Parts and accessories,4518,Parts and accessories for the goods of subclass 45140
901010,Apparatus and equipment for automatically developing photographic (including cinematographic) film or paper in rolls or for automatically exposing developed film to rolls of photographic paper,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901041,Apparatus for the projection or drawing of circuit patterns on sensitised semiconductor materials :-- Direct write-on-wafer apparatus,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901042,Apparatus for the projection or drawing of circuit patterns on sensitised semiconductor materials :-- Step and repeat aligners,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901049,Apparatus for the projection or drawing of circuit patterns on sensitised semiconductor materials :-- Other,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901050,Other apparatus and equipment for photographic (including cinematographic) laboratories; negatoscopes,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901060,Projection screens,48324,"Photographic flashlight apparatus, except flashbulbs; photographic (except cinematographic) enlargers"
901090,Parts and accessories,48353,Parts and accessories for the goods of subclass 48322; parts and accessories of cinemato-
901110,Stereoscopic microscopes,48314,"Binoculars, monoculars and other optical telescopes; other astronomical"
901120,"Other microscopes, for photomicrography, cinephotomicrography or microprojection",48314,"Binoculars, monoculars and other optical telescopes; other astronomical"
901180,Other microscopes,48314,"Binoculars, monoculars and other optical telescopes; other astronomical"
901190,Parts and accessories,48351,Parts and accessories for the goods of subclasses 48314 and 48315
901210,Microscopes other than optical microscopes and diffraction apparatus,48261,Microscopes (except optical microscopes) and diffraction apparatus
901290,Parts and accessories,48282,Parts and accessories for the goods of subclass 48261
901310,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI",48315,"Liquid crystal devices n.e.c.; lasers, except laser diodes; other optical"
901320,"Lasers, other than laser diodes",48315,"Liquid crystal devices n.e.c.; lasers, except laser diodes; other optical"
901380,"Other devices, appliances and instruments",48315,"Liquid crystal devices n.e.c.; lasers, except laser diodes; other optical"
901390,Parts and accessories,48351,Parts and accessories for the goods of subclasses 48314 and 48315
901410,Direction finding compasses,48211,Direction finding compasses; other navigational instruments and appliances
901420,Instruments and appliances for aeronautical or space navigation (other than compasses),48211,Direction finding compasses; other navigational instruments and appliances
901480,Other instruments and appliances,48211,Direction finding compasses; other navigational instruments and appliances
901490,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
901510,Rangefinders,48212,"Surveying, hydrographic, oceanographic, hydrological, meteorological or"
901520,Theodolites and tacheometers,48212,"Surveying, hydrographic, oceanographic, hydrological, meteorological or"
901530,Levels,48212,"Surveying, hydrographic, oceanographic, hydrological, meteorological or"
901540,Photogrammetrical surveying instruments and appliances,48212,"Surveying, hydrographic, oceanographic, hydrological, meteorological or"
901580,Other instruments and appliances,48212,"Surveying, hydrographic, oceanographic, hydrological, meteorological or"
901590,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
901600,"Balances of a sensitivity of 5 cg or better, with or without weights.",48231,Balances with a sensitivity of 5 cg or better
901710,"Drafting tables and machines, whether or not automatic",48232,"Drafting tables and machines, and other drawing, marking-out or mathematical calculating instruments"
901720,"Other drawing, marking-out or mathematical calculating instruments",48232,"Drafting tables and machines, and other drawing, marking-out or mathematical calculating instruments"
901730,"Micrometers, callipers and gauges",48233,"Instruments for measuring length, for use in the hand (including measuring"
901780,Other instruments,48233,"Instruments for measuring length, for use in the hand (including measuring"
901790,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
901811,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Electro-cardiographs,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901812,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Ultrasonic scanning apparatus,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901813,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Magnetic resonance imaging apparatus,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901814,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Scintigraphic apparatus,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901819,Electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters) :-- Other,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901820,Ultra-violet or infra-red ray apparatus,4812,"Electro-diagnostic apparatus, and ultra-violet or infra-red ray apparatus, used in medical, surgical,"
901831,"Syringes, needles, catheters, cannulae and the like :-- Syringes, with or without needles",4815,"Other instruments and appliances used in medical, surgical or veterinary sciences (including"
901832,"Syringes, needles, catheters, cannulae and the like :-- Tubular metal needles and needles for sutures",4815,"Other instruments and appliances used in medical, surgical or veterinary sciences (including"
901839,"Syringes, needles, catheters, cannulae and the like :-- Other",4815,"Other instruments and appliances used in medical, surgical or veterinary sciences (including"
901841,"Other instruments and appliances, used in dental sciences :-- Dental drill engines, whether or not combined on a single base with other dental equipment",4813,"Other instruments and appliances (except syringes, needles and the like), used in dental sciences"
901849,"Other instruments and appliances, used in dental sciences :-- Other",4813,"Other instruments and appliances (except syringes, needles and the like), used in dental sciences"
901850,Other ophthalmic instruments and appliances,4815,"Other instruments and appliances used in medical, surgical or veterinary sciences (including"
901890,Other instruments and appliances,4815,"Other instruments and appliances used in medical, surgical or veterinary sciences (including"
901910,Mechano-therapy appliances; massage apparatus; psychological aptitude-testing apparatus,4816,Mechano-therapy appliances; massage apparatus; psychological aptitude-
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",4816,Mechano-therapy appliances; massage apparatus; psychological aptitude-
902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.",4816,Mechano-therapy appliances; massage apparatus; psychological aptitude-
902111,Artificial joints and other orthopaedic or fracture appliances :-- Artificial joints,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902119,Artificial joints and other orthopaedic or fracture appliances :-- Other,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902121,Artificial teeth and dental fittings :-- Artificial teeth,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902129,Artificial teeth and dental fittings :-- Other,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902130,Other artificial parts of the body,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902140,"Hearing aids, excluding parts and accessories",4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories",4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902190,Other,4817,Orthopaedic appliances; splints and other fracture appliances; artificial
902212,"Apparatus based on the use of X-rays, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- Computed tomography apparatus",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902213,"Apparatus based on the use of X-rays, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- Other, for dental uses",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902214,"Apparatus based on the use of X-rays, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- Other, for medical, surgical or veterinary uses",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902219,"Apparatus based on the use of X-rays, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- For other uses",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902221,"Apparatus based on the use of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- For medical, surgical, dental or veterina",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902229,"Apparatus based on the use of alpha, beta or gamma radiations, whether or not for medical, surgical, dental or veterinary uses, including radiography or radiotherapy apparatus :-- For other uses",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902230,X-ray tubes,4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902290,"Other, including parts and accessories",4811,"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations"
902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",38996,"Instruments, apparatus and models, designed for demonstrational purposes, unsuitable for other uses"
902410,Machines and appliances for testing metals,48262,Machines and appliances for testing the mechanical properties of materials
902480,Other machines and appliances,48262,Machines and appliances for testing the mechanical properties of materials
902490,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
902511,"Thermometers and pyrometers, not combined with other instruments :-- Liquid-filled, for direct reading",48251,"Hydrometers and similar floating instruments, thermometers, pyrometers,"
902519,"Thermometers and pyrometers, not combined with other instruments :-- Other",48251,"Hydrometers and similar floating instruments, thermometers, pyrometers,"
902580,Other instruments,48251,"Hydrometers and similar floating instruments, thermometers, pyrometers,"
902590,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
902610,For measuring or checking the flow or level of liquids,48252,"Instruments and apparatus for measuring or checking the flow, level,"
902620,For measuring or checking pressure,48252,"Instruments and apparatus for measuring or checking the flow, level,"
902680,Other instruments or apparatus,48252,"Instruments and apparatus for measuring or checking the flow, level,"
902690,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
902710,Gas or smoke analysis apparatus,48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902720,Chromatographs and electrophoresis instruments,48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations (UV, visible, IR)",48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902740,Exposure meters,48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902750,"Other instruments and apparatus using optical radiations (UV, visible, IR)",48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902780,Other instruments and apparatus,48253,"Instruments and apparatus for physical or chemical analysis, for measuring or"
902790,Microtomes; parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
902810,Gas meters,48263,"Gas, liquid or electricity supply or production meters"
902820,Liquid meters,48263,"Gas, liquid or electricity supply or production meters"
902830,Electricity meters,48263,"Gas, liquid or electricity supply or production meters"
902890,Parts and accessories,48283,Parts and accessories for the goods of subclasses 48263 and 48264
902910,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like",48264,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed"
902920,Speed indicators and tachometers; stroboscopes,48264,"Revolution counters, production counters, taximeters, mileometers, pedometers and the like; speed"
902990,Parts and accessories,48283,Parts and accessories for the goods of subclasses 48263 and 48264
903010,Instruments and apparatus for measuring or detecting ionising radiations,48241,Instruments and apparatus for measuring or detecting ionising radiations
903020,Cathode-ray oscilloscopes and cathode-ray oscillographs,48242,Cathode-ray oscilloscopes and cathode-ray oscillographs
903031,"Other instruments and apparatus, for measuring or checking voltage, current, resistance or power, without a recording device :-- Multimeters",48243,Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for measuring or
903039,"Other instruments and apparatus, for measuring or checking voltage, current, resistance or power, without a recording device :-- Other",48243,Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for measuring or
903040,"Other instruments and apparatus, specially designed for telecommunications (for example, cross-talk meters, gain measuring instruments, distortion factor meters, psophometers)",48244,Instruments and apparatus (except cathode-ray oscilloscopes and oscillographs) for
903082,Other instruments and apparatus :-- For measuring or checking semiconductor wafers or devices,48245,Instruments and apparatus for measuring or checking electrical quantities n.e.c.
903083,"Other instruments and apparatus :-- Other, with a recording device",48245,Instruments and apparatus for measuring or checking electrical quantities n.e.c.
903089,Other instruments and apparatus :-- Other,48245,Instruments and apparatus for measuring or checking electrical quantities n.e.c.
903090,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
903110,Machines for balancing mechanical parts,48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903120,Test benches,48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903130,Profile projectors,48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903141,Other optical instruments and appliances :-- For inspecting semiconductor wafers or devices or for inspecting photomasks or reticles used in manufacturing semiconductor devices,48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903149,Other optical instruments and appliances :-- Other,48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903180,"Other instruments, appliances and machines",48265,"Measuring or checking instruments, appliances and machines, n.e.c."
903190,Parts and accessories,48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
903210,Thermostats,4827,Automatic regulating or controlling instruments and apparatus
903220,Manostats,4827,Automatic regulating or controlling instruments and apparatus
903281,Hydraulic or pneumatic,4827,Automatic regulating or controlling instruments and apparatus
903289,Other,4827,Automatic regulating or controlling instruments and apparatus
903290,Parts and accessories,48284,Parts and accessories for the goods of subclass 48270
903300,"Parts and accessories (not specified or included elsewhere in this Chapter) for machines, appliances, instruments or apparatus of Chapter 90.",48281,"Parts and accessories for the goods of subclasses 48211, 48212, 48232 and"
910111,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- With mechanical display only",4841,Watches
910112,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- With opto-electronic display only",4841,Watches
910119,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- Other",4841,Watches
910121,"Other wrist-watches, whether or not incorporating a stop-watch facility :-- With automatic winding",4841,Watches
910129,"Other wrist-watches, whether or not incorporating a stop-watch facility :-- Other",4841,Watches
910191,Other :-- Electrically operated,4841,Watches
910199,Other,4841,Watches
910211,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- With mechanical display only",4841,Watches
910212,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- With opto-electronic display only",4841,Watches
910219,"Wrist-watches, electrically operated, whether or not incorporating a stop-watch facility :-- Other",4841,Watches
910221,"Other wrist-watches, whether or not incorporating a stop-watch facility :-- With automatic winding",4841,Watches
910229,"Other wrist-watches, whether or not incorporating a stop-watch facility :-- Other",4841,Watches
910291,Other :-- Electrically operated,4841,Watches
910299,Other,4841,Watches
910310,Electrically operated,4842,Clocks
910390,Other,4842,Clocks
910400,"Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels.",4842,Clocks
910511,Alarm clocks :-- Electrically operated,4842,Clocks
910519,Alarm clocks :-- Other,4842,Clocks
910521,Wall clocks :-- Electrically operated,4842,Clocks
910529,Wall clocks :-- Other,4842,Clocks
910591,Other :-- Electrically operated,4842,Clocks
910599,Other,4842,Clocks
910610,Time-registers; time-recorders,4843,"Time of day recording apparatus, apparatus for measuring, recording"
910620,Parking meters,4843,"Time of day recording apparatus, apparatus for measuring, recording"
910690,Other,4843,"Time of day recording apparatus, apparatus for measuring, recording"
910700,Time switches with clock or watch movement or with synchronous motor.,4843,"Time of day recording apparatus, apparatus for measuring, recording"
910811,Electrically operated :- Electrically operated :-- With mechanical display only or with a device to which a mechanical display can be incorporated,4844,Watch or clock movements
910812,Electrically operated :-- With opto-electronic display only,4844,Watch or clock movements
910819,Electrically operated :-- Other,4844,Watch or clock movements
910820,With automatic winding,4844,Watch or clock movements
910891,Other :-- Measuring 33.8 mm or less,4844,Watch or clock movements
910899,Other,4844,Watch or clock movements
910911,Electrically operated :-- Of alarm clocks,4844,Watch or clock movements
910919,Electrically operated :-- Other,4844,Watch or clock movements
910990,Other,4844,Watch or clock movements
911011,"Of watches :-- Complete movements, unassembled or partly assembled (movement sets)",4844,Watch or clock movements
911012,"Of watches :-- Incomplete movements, assembled",4844,Watch or clock movements
911019,Of watches :-- Rough movements,4844,Watch or clock movements
911090,Other,4844,Watch or clock movements
911110,Cases of precious metal or of metal clad with precious metal,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911120,"Cases of base metal, whether or not gold- or silver-plated",4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911180,Other cases,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911190,Parts,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911210,Cases of metal,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911280,Other cases,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911290,Parts,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911310,Of precious metal or of metal clad with precious metal,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911320,"Of base metal, whether or not gold- or silver-plated",4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911390,Other,2923,"Watch straps, except of metal"
911410,"Springs, including hair-springs",4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911420,Jewels,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911430,Dials,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911440,Plates and bridges,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
911490,Other,4849,"Other watch or clock parts (including jewels, cases and metal watch bands)"
920110,Upright pianos,3831,Pianos and other keyboard stringed musical instruments
920120,Grand pianos,3831,Pianos and other keyboard stringed musical instruments
920190,Other,3831,Pianos and other keyboard stringed musical instruments
920210,Played with a bow,3832,Other string musical instruments
920290,Other,3832,Other string musical instruments
920300,Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds.,3833,"Wind musical instruments (including pipe organs, accordians and brass-"
920410,Accordions and similar instruments,3833,"Wind musical instruments (including pipe organs, accordians and brass-"
920420,Mouth organs,3833,"Wind musical instruments (including pipe organs, accordians and brass-"
920510,Brass-wind instruments,3833,"Wind musical instruments (including pipe organs, accordians and brass-"
920590,Other,3833,"Wind musical instruments (including pipe organs, accordians and brass-"
920600,"Percussion musical instruments (for example, drums, xylophones, cymbals, castanets, maracas).",3835,"Other musical instruments (including percussion instruments, musical"
920710,"Keyboard instruments, other than accordions",3834,"Musical instruments, the sound of which is produced, or must be amplified, electrically"
920790,Other,3834,"Musical instruments, the sound of which is produced, or must be amplified, electrically"
920810,Musical boxes,3835,"Other musical instruments (including percussion instruments, musical"
920890,Other,3835,"Other musical instruments (including percussion instruments, musical"
920910,"Metronomes, tuning forks and pitch pipes",3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920920,Mechanisms for musical boxes,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920930,Musical instrument strings,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920991,Other :-- Parts and accessories for pianos,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920992,Other :-- Parts and accessories for the musical instruments of heading No. 92.02,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920993,Other :-- Parts and accessories for the musical instruments of heading No. 92.03,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920994,Other :-- Parts and accessories for the musical instruments of heading No. 92.07,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
920999,Other,3836,"Parts and accessories of musical instruments; metronomes, tuning forks and pitch pipes"
930100,"Military weapons, other than revolvers, pistols and the arms of heading No. 93.07.",4472,"Military weapons, other than revolvers, pistols and swords and the like;"
930200,"Revolvers and pistols, other than those of heading No. 93.03 or 93.04.",4473,"Revolvers, pistols, other firearms and similar devices; other arms"
930310,Muzzle-loading firearms,4473,"Revolvers, pistols, other firearms and similar devices; other arms"
930320,"Other sporting, hunting or target-shooting shotguns, including combination shotgun-rifles",4473,"Revolvers, pistols, other firearms and similar devices; other arms"
930330,"Other sporting, hunting or target-shooting rifles",4473,"Revolvers, pistols, other firearms and similar devices; other arms"
930390,Other,4473,"Revolvers, pistols, other firearms and similar devices; other arms"
